transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0003921,USR00399,MRC0390,Merchant,157.29,07/11/24 9:53,07/11/24,9,Thursday,0,0,-7317.38,P2M,GPay,Android,Success,Tier 2,Not Verified,30,354.24,0.794,0,0,1,1,0.556,0,0,66905.55,0.6
TXN0017282,USR01764,MRC0062,Merchant,378.34,07/11/24 10:44,07/11/24,10,Thursday,0,0,355358.82,Subscription,PhonePe,iOS,Failed,Tier 2,Verified,15,251.07,0.689,0,0,1,1,0.5069,0,1,43728.51,0.3
TXN0003719,USR01236,MRC0204,Merchant,307.99,07/11/24 10:52,07/11/24,10,Thursday,0,0,244597.25,P2M,GPay,Android,Success,Tier 3,Verified,17,109.28,0.114,0,0,0,2,1.8184,0,0,42277.49,0.34
TXN0001099,USR00397,MRC0312,Merchant,1149.1,07/11/24 11:01,07/11/24,11,Thursday,0,0,142063.3,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,31,718.61,0.767,0,0,0,0,0.5991,0,1,41759.51,0.62
TXN0008353,USR01510,USR00395,User,1306.07,07/11/24 11:02,07/11/24,11,Thursday,0,0,321789.73,P2P,GPay,Android,Success,Tier 2,Verified,40,1348.7,0.645,0,0,0,0,0.0316,0,0,3505.16,0.8
TXN0002097,USR00899,MRC0372,Merchant,589.74,07/11/24 11:06,07/11/24,11,Thursday,0,0,,P2M,Amazon Pay,Android,Success,Tier 2,Verified,38,303.36,0.569,0,0,0,0,0.944,0,0,27601.96,0.76
TXN0017640,USR00434,MRC0075,Merchant,1121.96,07/11/24 12:20,07/11/24,12,Thursday,0,0,-51418.13,Bill Payment,WhatsApp Pay,Android,Success,Tier 1,Verified,64,1545.88,0.307,0,0,0,1,0.2742,1,1,37747.26,1
TXN0015374,USR01970,USR01339,User,912.94,07/11/24 12:39,07/11/24,12,Thursday,0,0,77079.72,P2P,Paytm,Android,Success,Tier 3,Verified,8,326.29,0.726,0,0,0,1,1.7979,0,0,69832.38,0.16
TXN0002678,USR00212,USR00094,User,451.34,07/11/24 12:43,07/11/24,12,Thursday,0,0,417949.25,P2P,PhonePe,Android,Success,Tier 2,Verified,32,204.44,0.658,0,0,0,0,1.2077,0,0,50715.36,0.64
TXN0000437,USR01256,MRC0072,Merchant,138.02,07/11/24 13:27,07/11/24,13,Thursday,0,0,,Subscription,GPay,Android,Success,Tier 2,Verified,19,260.56,0.409,0,0,0,0,0.4703,0,1,26030.83,0.38
TXN0016251,USR01173,MRC0086,Merchant,120.56,07/11/24 13:28,07/11/24,13,Thursday,0,0,416634.12,Subscription,PhonePe,Android,Success,Tier 2,Verified,44,352.62,0.901,0,0,0,0,0.6581,0,1,25024.14,0.88
TXN0007620,USR00540,MRC0018,Merchant,42.59,07/11/24 13:41,07/11/24,13,Thursday,0,0,422563.05,Subscription,PhonePe,Android,Success,Tier 2,Verified,15,379.62,0.803,0,0,3,2,0.8878,0,1,7162.28,0.3
TXN0018263,USR00432,USR00077,User,953.21,07/11/24 14:43,07/11/24,14,Thursday,0,0,448575.08,P2P,Amazon Pay,Web,Success,Tier 1,Verified,32,665.39,0.981,0,0,5,0,0.4326,0,0,15337.81,0.64
TXN0000120,USR01237,USR01653,User,3015.42,07/11/24 15:04,07/11/24,15,Thursday,0,0,,P2P,GPay,Web,Success,Tier 2,Verified,23,707.91,0.18,0,0,1,1,3.2596,0,0,77755.73,0.46
TXN0016068,USR01359,MRC0282,Merchant,45.3,07/11/24 15:14,07/11/24,15,Thursday,0,0,33651.45,P2M,PhonePe,Android,Failed,Tier 3,Verified,19,110.04,0.854,0,0,0,0,0.5883,0,0,36850.55,0.38
TXN0017513,USR01603,USR01043,User,1040.49,07/11/24 15:47,07/11/24,15,Thursday,0,0,7086.52,P2P,GPay,Android,Success,Tier 2,Verified,23,1089.92,0.986,0,0,4,0,0.0454,0,0,19358.59,0.46
TXN0008989,USR01362,MRC0327,Merchant,1567.8,07/11/24 16:20,07/11/24,16,Thursday,0,0,-6058.02,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,40,1044.58,0.791,0,0,0,0,,0,1,76647.47,0.8
TXN0001917,USR00938,MRC0064,Merchant,384.25,07/11/24 16:28,07/11/24,16,Thursday,0,0,-4301.47,Bill Payment,BHIM,Android,Success,Tier 2,Verified,26,415.34,0.334,0,0,0,0,0.0749,0,1,22280.51,0.52
TXN0016318,USR00243,USR01153,User,2166.42,07/11/24 16:28,07/11/24,16,Thursday,0,0,440673.67,P2P,GPay,iOS,Success,Tier 3,Verified,19,280.85,0.886,0,0,0,0,6.7138,0,0,61563.34,0.38
TXN0005655,USR01230,MRC0344,Merchant,1341.53,07/11/24 16:39,07/11/24,16,Thursday,0,0,-6429.18,Recharge,Amazon Pay,iOS,Success,Tier 1,Verified,38,1041.72,0.635,0,0,2,0,0.2878,0,0,10770.46,0.76
TXN0003385,USR00354,MRC0233,Merchant,1035.74,07/11/24 16:55,07/11/24,16,Thursday,0,0,138932.75,Recharge,PhonePe,iOS,Success,Tier 1,Verified,33,1669.86,0.653,0,0,0,2,0.3797,0,0,2081.57,0.66
TXN0006676,USR00065,MRC0227,Merchant,1362.48,07/11/24 17:01,07/11/24,17,Thursday,0,0,435563.2,P2M,PhonePe,iOS,Success,Tier 2,Verified,12,646.33,0.485,0,0,2,0,1.108,0,0,4572.7,0.24
TXN0007362,USR01032,MRC0346,Merchant,2045.86,07/11/24 17:21,07/11/24,17,Thursday,0,0,97440.02,P2M,Paytm,Android,Success,Tier 1,Verified,65,532.92,0.456,0,0,0,0,2.839,0,0,8378.5,1
TXN0010090,USR01752,MRC0305,Merchant,5818.85,07/11/24 17:46,07/11/24,17,Thursday,0,0,385169.5,P2M,PhonePe,Web,Success,Tier 1,Verified,39,2325.78,0.671,0,0,0,0,1.5019,0,0,33219.81,0.78
TXN0008160,USR01530,MRC0172,Merchant,1390.94,07/11/24 18:07,07/11/24,18,Thursday,0,0,40028.2,Bill Payment,BHIM,iOS,Success,Tier 2,Verified,29,1188.24,0.668,0,0,0,0,,0,1,5801.77,0.58
TXN0002099,USR01823,USR00613,User,411.12,07/11/24 18:08,07/11/24,18,Thursday,0,0,,P2P,WhatsApp Pay,iOS,Success,Tier 3,Not Verified,25,287.31,0.208,0,0,0,0,0.4309,0,0,46302.36,0.5
TXN0004412,USR00049,USR00938,User,795.23,07/11/24 18:22,07/11/24,18,Thursday,0,0,197560.45,P2P,Paytm,Android,Success,Tier 1,Verified,38,962.75,0.626,0,0,1,0,0.174,0,0,28765.91,0.76
TXN0007556,USR01940,MRC0305,Merchant,441.89,07/11/24 18:33,07/11/24,18,Thursday,0,0,227279.83,Subscription,Paytm,Android,Success,Tier 1,Verified,52,423.34,0.239,0,0,0,4,0.0438,0,1,37963.83,1
TXN0012868,USR01130,MRC0050,Merchant,344.01,07/11/24 18:57,07/11/24,18,Thursday,0,0,70249.02,P2M,GPay,Android,Success,Tier 2,Verified,19,317.2,0.286,0,0,1,0,,0,0,57431.64,0.38
TXN0006975,USR01899,MRC0243,Merchant,4156.34,07/11/24 20:29,07/11/24,20,Thursday,0,0,45830.78,P2M,GPay,Android,Pending,Tier 2,Verified,30,2085.3,0.327,0,0,0,0,0.9932,0,0,4619.7,0.6
TXN0009532,USR00769,USR01848,User,636.52,07/11/24 20:35,07/11/24,20,Thursday,0,0,-11086.33,P2P,GPay,Web,Success,Tier 1,Not Verified,35,512.45,0.689,0,0,0,0,0.2421,0,0,53834.76,0.7
TXN0012177,USR01879,MRC0091,Merchant,748.66,07/11/24 20:59,07/11/24,20,Thursday,0,0,28568.87,Bill Payment,Paytm,Android,Success,Tier 1,Verified,46,294.06,0.491,1,0,0,1,1.5459,1,1,73842.25,0.92
TXN0014851,USR01523,MRC0204,Merchant,317.09,07/11/24 21:11,07/11/24,21,Thursday,0,0,136484.58,Recharge,PhonePe,Android,Success,Tier 1,Verified,64,614.19,0.254,0,0,3,0,0.4837,0,0,37773.33,1
TXN0013618,USR01238,MRC0093,Merchant,435.08,07/11/24 21:47,07/11/24,21,Thursday,0,0,448414.43,P2M,GPay,iOS,Success,Tier 1,Verified,32,917,0.813,1,0,1,0,0.5255,0,0,20432.83,0.64
TXN0008736,USR01406,MRC0046,Merchant,664.64,07/11/24 22:01,07/11/24,22,Thursday,0,1,-5772.93,EMI,GPay,Android,Failed,Tier 2,Verified,26,628.58,0.368,0,0,0,0,0.0574,0,1,64525.7,0.52
TXN0002703,USR01215,MRC0061,Merchant,467.7,07/11/24 22:47,07/11/24,22,Thursday,0,1,80195.72,Bill Payment,BHIM,Android,Failed,Tier 2,Verified,45,547.3,0.582,0,0,1,1,0.1454,0,1,17074.19,0.9
TXN0013229,USR01884,MRC0081,Merchant,289.35,07/11/24 23:31,07/11/24,23,Thursday,0,1,322453.18,Subscription,BHIM,Android,Success,Tier 2,Verified,29,228.93,0.962,0,1,0,1,0.2639,0,1,17561.93,0.58
TXN0019679,USR00712,MRC0289,Merchant,3495.42,08/11/24 0:53,08/11/24,0,Friday,0,1,325287.12,Bill Payment,PhonePe,Android,Success,Tier 2,Not Verified,15,1172.83,0.439,0,0,0,0,1.9803,0,1,72238.22,0.3
TXN0018407,USR01059,USR01020,User,2060.91,08/11/24 0:57,08/11/24,0,Friday,0,1,-49670.47,P2P,PhonePe,Android,Failed,Tier 1,Verified,30,1094.32,0.58,0,0,0,1,0.8833,1,0,70413.19,0.6
TXN0017101,USR00718,MRC0256,Merchant,301.73,08/11/24 1:08,08/11/24,1,Friday,0,1,302070.67,Recharge,PhonePe,Android,Success,Tier 2,Verified,19,908.21,0.789,0,0,0,1,0.6678,0,0,74501.24,0.38
TXN0006628,USR01057,MRC0174,Merchant,732.09,08/11/24 1:10,08/11/24,1,Friday,0,1,412675.62,P2M,GPay,Android,Failed,Tier 3,Verified,28,384.33,0.282,0,0,0,0,0.9048,1,0,43583.48,0.56
TXN0006165,USR01872,MRC0037,Merchant,2465.19,08/11/24 2:04,08/11/24,2,Friday,0,1,-15334.48,P2M,PhonePe,Android,Success,Tier 1,Verified,40,1415.2,0.864,0,0,1,0,0.7419,0,0,70483.81,0.8
TXN0011164,USR00972,MRC0085,Merchant,145.76,08/11/24 2:06,08/11/24,2,Friday,0,1,340387.72,Recharge,GPay,Android,Success,Tier 2,Not Verified,31,196.33,0.517,0,0,0,0,0.2576,0,0,25872.98,0.62
TXN0002838,USR00737,MRC0375,Merchant,192.58,08/11/24 2:16,08/11/24,2,Friday,0,1,,Bill Payment,Paytm,Android,Success,Tier 1,Verified,52,777.11,0.279,1,0,4,0,0.7522,0,1,26634.76,1
TXN0000354,USR01932,MRC0254,Merchant,879.49,08/11/24 2:18,08/11/24,2,Friday,0,1,,Recharge,Paytm,Web,Success,Tier 1,Verified,58,1963.13,0.897,0,0,3,0,0.552,0,0,25193.65,1
TXN0001111,USR01799,USR01317,User,1899.27,08/11/24 2:31,08/11/24,2,Friday,0,1,,P2P,Amazon Pay,Android,Success,Tier 1,Verified,38,1018.95,0.941,1,0,1,0,0.8639,0,0,10268.58,0.76
TXN0001979,USR01879,MRC0376,Merchant,497.33,08/11/24 2:56,08/11/24,2,Friday,0,1,292907.65,P2M,GPay,iOS,Success,Tier 1,Verified,46,294.06,0.491,0,0,0,0,0.6913,0,0,51436.96,0.92
TXN0008293,USR00760,MRC0233,Merchant,737.86,08/11/24 3:32,08/11/24,3,Friday,0,1,377020.45,Recharge,PhonePe,Android,Success,Tier 1,Verified,42,491.54,0.185,0,0,0,0,0.5011,0,0,60376.79,0.84
TXN0001747,USR00489,USR00010,User,1719.24,08/11/24 3:52,08/11/24,3,Friday,0,1,,P2P,GPay,Android,Success,Tier 2,Not Verified,24,470.64,0.174,0,0,3,0,2.653,0,0,73946.69,0.48
TXN0010532,USR00527,USR01874,User,3410.14,08/11/24 3:54,08/11/24,3,Friday,0,1,241521.72,P2P,Paytm,Android,Success,Tier 1,Verified,41,1357.34,0.885,0,0,0,0,1.5124,0,0,44055.86,0.82
TXN0007712,USR00999,MRC0383,Merchant,654.57,08/11/24 4:41,08/11/24,4,Friday,0,1,208754.38,EMI,GPay,Android,Success,Tier 3,Verified,33,366.35,0.573,0,0,0,0,0.7867,0,1,44691.97,0.66
TXN0013402,USR01839,USR00495,User,158.85,08/11/24 5:56,08/11/24,5,Friday,0,1,,P2P,PhonePe,iOS,Success,Tier 1,Verified,47,432.94,0.294,0,0,0,0,0.6331,0,0,9355.64,0.94
TXN0003657,USR01612,MRC0396,Merchant,1205.19,08/11/24 6:35,08/11/24,6,Friday,0,0,189001.2,P2M,GPay,Android,Success,Tier 2,Verified,4,674.78,0.927,0,1,0,0,0.786,0,0,71087.82,0.08
TXN0015811,USR01876,MRC0390,Merchant,254.63,08/11/24 6:57,08/11/24,6,Friday,0,0,216916.83,Bill Payment,PhonePe,Android,Success,Tier 3,Verified,21,246.34,0.793,1,0,0,0,0.0337,0,1,9100.69,0.42
TXN0006318,USR01141,USR00354,User,188.91,08/11/24 7:58,08/11/24,7,Friday,0,0,-71835.05,P2P,GPay,Android,Success,Tier 3,Verified,19,395.72,0.926,0,1,0,0,0.5226,0,0,47266.68,0.38
TXN0019871,USR00055,USR00099,User,469.8,08/11/24 8:11,08/11/24,8,Friday,0,0,216028.97,P2P,GPay,Android,Success,Tier 2,Verified,40,253.62,0.777,0,0,0,1,0.8524,0,0,32211.7,0.8
TXN0007967,USR01394,MRC0151,Merchant,491.53,08/11/24 8:21,08/11/24,8,Friday,0,0,321857.65,P2M,GPay,iOS,Success,Tier 1,Verified,78,1358.5,0.565,0,0,0,0,0.6382,0,0,76725.29,1
TXN0013419,USR00180,USR01248,User,64.42,08/11/24 8:26,08/11/24,8,Friday,0,0,281443.98,P2P,GPay,Android,Success,Tier 3,Verified,24,109.15,0.83,0,0,1,0,0.4098,0,0,69337.49,0.48
TXN0012981,USR01138,MRC0299,Merchant,927.54,08/11/24 9:06,08/11/24,9,Friday,0,0,67176.85,Subscription,Paytm,Android,Success,Tier 1,Verified,31,488.79,0.928,1,0,0,0,0.8976,0,1,65602.5,0.62
TXN0016498,USR01961,MRC0383,Merchant,4137.71,08/11/24 9:16,08/11/24,9,Friday,0,0,142651.98,P2M,Paytm,Android,Success,Tier 2,Verified,30,1028.83,0.425,0,0,0,0,,0,0,45771.91,0.6
TXN0001591,USR01431,MRC0271,Merchant,436.91,08/11/24 9:28,08/11/24,9,Friday,0,0,290905.63,Bill Payment,PhonePe,iOS,Pending,Tier 1,Verified,56,852.51,0.762,0,0,0,0,0.4875,0,1,19835.1,1
TXN0006248,USR01916,MRC0226,Merchant,682.32,08/11/24 9:38,08/11/24,9,Friday,0,0,84384.45,P2M,PhonePe,iOS,Success,Tier 1,Verified,1,596.51,0.573,0,0,0,0,0.1439,0,0,31743.56,0.02
TXN0012767,USR01699,MRC0230,Merchant,314.44,08/11/24 10:05,08/11/24,10,Friday,0,0,398111.43,EMI,PhonePe,Android,Success,Tier 3,Verified,16,191.75,0.47,0,0,0,0,0.6398,0,1,27404.67,0.32
TXN0000492,USR00499,MRC0313,Merchant,1278.04,08/11/24 10:45,08/11/24,10,Friday,0,0,382251.32,P2M,PhonePe,Android,Success,Tier 2,Verified,19,450.71,0.222,0,0,0,0,1.8356,0,0,7026.54,0.38
TXN0010183,USR01828,MRC0128,Merchant,1174.28,08/11/24 10:45,08/11/24,10,Friday,0,0,190318.42,P2M,GPay,iOS,Success,Tier 2,Verified,23,384.55,0.731,0,0,0,0,2.0536,0,0,55620.87,0.46
TXN0013376,USR01005,MRC0057,Merchant,887.56,08/11/24 10:51,08/11/24,10,Friday,0,0,65250.6,Recharge,PhonePe,iOS,Success,Tier 2,Verified,30,1539.59,0.753,0,0,0,,0.4235,0,0,20140.55,0.6
TXN0003441,USR01607,MRC0344,Merchant,305.85,08/11/24 11:06,08/11/24,11,Friday,0,0,107569.85,Recharge,PhonePe,Android,Success,Tier 1,Verified,39,332.47,0.121,1,0,0,0,0.0801,0,0,41430.13,0.78
TXN0004616,USR00768,MRC0123,Merchant,3083.72,08/11/24 11:18,08/11/24,11,Friday,0,0,4264.53,P2M,Paytm,Android,Success,Tier 1,Verified,32,969.54,0.539,0,0,1,1,2.1806,0,0,68573.04,0.64
TXN0006288,USR01619,USR00526,User,619.19,08/11/24 12:10,08/11/24,12,Friday,0,0,-49114.68,P2P,PhonePe,Android,Success,Tier 2,Verified,27,795.29,0.663,0,0,0,0,0.2214,0,0,10182.18,0.54
TXN0015302,USR00445,MRC0038,Merchant,1163.69,08/11/24 13:25,08/11/24,13,Friday,0,0,351204.28,Recharge,PhonePe,Android,Success,Tier 1,Verified,56,773.71,0.779,0,1,4,0,0.504,0,0,37166.5,1
TXN0000469,USR01024,MRC0065,Merchant,1885.34,08/11/24 13:38,08/11/24,13,Friday,0,0,,Subscription,WhatsApp Pay,Android,Success,Tier 1,Verified,26,1895.49,0.491,1,0,5,1,0.0054,1,1,72381.13,0.52
TXN0008397,USR00786,USR01864,User,384.77,08/11/24 13:49,08/11/24,13,Friday,0,0,416751.08,P2P,Amazon Pay,iOS,Success,Tier 2,Verified,35,195.4,0.745,0,0,0,0,0.9691,0,0,24933.39,0.7
TXN0019889,USR01324,MRC0164,Merchant,239.35,08/11/24 14:06,08/11/24,14,Friday,0,0,279410.72,P2M,PhonePe,Android,Success,Tier 2,Verified,55,420.44,0.232,0,0,0,0,0.4307,0,0,6707.24,1
TXN0000272,USR01404,USR00794,User,197.3,08/11/24 14:20,08/11/24,14,Friday,0,0,,P2P,WhatsApp Pay,iOS,Success,Tier 2,Verified,21,230.93,0.823,0,0,0,0,0.1456,0,0,28734.98,0.42
TXN0001800,USR00532,USR01438,User,907.82,08/11/24 14:29,08/11/24,14,Friday,0,0,,P2P,GPay,Android,Success,Tier 1,Verified,32,1224.37,0.724,0,0,0,1,0.2585,0,0,79534.31,0.64
TXN0007129,USR01485,USR00116,User,5432.78,08/11/24 14:29,08/11/24,14,Friday,0,0,101904.58,P2P,BHIM,Android,Success,Tier 1,Verified,50,980.62,0.517,0,0,0,0,4.5401,0,0,51823.39,1
TXN0002861,USR01347,MRC0053,Merchant,360.19,08/11/24 14:33,08/11/24,14,Friday,0,0,262046.03,P2M,PhonePe,Android,Success,Tier 2,Verified,40,539.72,0.753,0,0,0,0,0.3326,0,0,15740.46,0.8
TXN0013241,USR01200,MRC0359,Merchant,299.8,08/11/24 14:36,08/11/24,14,Friday,0,0,443257.43,P2M,PhonePe,Android,Success,Tier 2,Verified,39,400.93,0.852,0,0,0,3,0.2522,0,0,30361.79,0.78
TXN0003232,USR00275,MRC0361,Merchant,715.45,08/11/24 14:44,08/11/24,14,Friday,0,0,234466.77,Recharge,GPay,iOS,Success,Tier 1,Not Verified,44,546.6,0.379,0,0,0,0,0.3089,0,0,74352.7,0.88
TXN0003708,USR00070,USR00728,User,534.78,08/11/24 14:45,08/11/24,14,Friday,0,0,67394.35,P2P,PhonePe,Web,Success,Tier 1,Verified,46,1157.36,0.979,0,0,3,,0.5379,0,0,79683.75,0.92
TXN0018499,USR00526,MRC0240,Merchant,1602.89,08/11/24 15:03,08/11/24,15,Friday,0,0,-23791.52,P2M,GPay,Android,Pending,Tier 3,Verified,8,760.16,0.734,0,0,1,0,1.1086,0,0,34930.55,0.16
TXN0002260,USR01649,USR00824,User,1581.45,08/11/24 15:32,08/11/24,15,Friday,0,0,138994.85,P2P,GPay,Android,Success,Tier 1,Not Verified,35,1533.13,0.998,0,0,0,0,0.0315,0,0,21172.92,0.7
TXN0008746,USR01686,MRC0337,Merchant,155.24,08/11/24 15:44,08/11/24,15,Friday,0,0,-74419.9,P2M,Amazon Pay,Android,Success,Tier 1,Verified,41,309.84,0.11,0,0,0,1,0.499,0,0,77533.4,0.82
TXN0005519,USR00194,MRC0208,Merchant,165.82,08/11/24 16:14,08/11/24,16,Friday,0,0,338341.85,Recharge,PhonePe,iOS,Success,Tier 3,Verified,17,334.26,0.108,0,0,0,2,0.5039,0,0,72491.48,0.34
TXN0013564,USR01929,MRC0347,Merchant,3114.37,08/11/24 16:32,08/11/24,16,Friday,0,0,403584.33,P2M,Amazon Pay,Android,Success,Tier 2,Verified,27,700.76,0.491,0,0,0,0,3.4443,0,0,4047.65,0.54
TXN0004437,USR00630,MRC0225,Merchant,421.35,08/11/24 17:09,08/11/24,17,Friday,0,0,394586.53,P2M,Paytm,iOS,Success,Tier 1,Not Verified,31,762.3,0.948,0,0,0,0,0.4473,0,0,75457.22,0.62
TXN0001993,USR00726,MRC0221,Merchant,2174.39,08/11/24 17:33,08/11/24,17,Friday,0,0,,P2M,Paytm,Android,Success,Tier 3,Verified,11,609.91,0.301,0,0,0,0,2.5651,0,0,58376.42,0.22
TXN0002726,USR00739,MRC0102,Merchant,833,08/11/24 17:39,08/11/24,17,Friday,0,0,143519.63,Bill Payment,GPay,Android,Success,Tier 1,Not Verified,55,1155.2,0.889,0,0,0,0,0.2789,0,1,22466.25,1
TXN0008406,USR01689,MRC0247,Merchant,5193.38,08/11/24 18:03,08/11/24,18,Friday,0,0,-447.07,P2M,GPay,iOS,Success,Tier 1,Verified,39,1618,0.379,0,0,5,0,2.2098,0,0,23468.42,0.78
TXN0009152,USR00668,MRC0003,Merchant,310.82,08/11/24 18:18,08/11/24,18,Friday,0,0,363227.85,P2M,GPay,Android,Success,Tier 2,Verified,24,646.58,0.248,0,0,0,1,0.5193,0,0,66781.17,0.48
TXN0017636,USR01355,MRC0063,Merchant,221.69,08/11/24 18:51,08/11/24,18,Friday,0,0,8995.6,P2M,GPay,Android,Success,Tier 1,Verified,48,881.77,0.431,0,0,0,0,0.7486,0,0,34130,0.96
TXN0009051,USR01834,MRC0389,Merchant,438.39,08/11/24 19:08,08/11/24,19,Friday,0,0,78831.33,Bill Payment,BHIM,iOS,Success,Tier 1,Not Verified,53,459.2,0.427,0,0,0,0,0.0453,0,1,43855.58,1
TXN0011371,USR01872,USR01508,User,820.44,08/11/24 19:09,08/11/24,19,Friday,0,0,-54418.48,P2P,Paytm,iOS,Success,Tier 1,Verified,40,1415.2,0.864,0,0,0,0,0.4203,0,0,6592.39,0.8
TXN0003284,USR00856,USR01482,User,852.31,08/11/24 19:10,08/11/24,19,Friday,0,0,161424.23,P2P,Amazon Pay,Android,Failed,Tier 2,Verified,13,340.48,0.552,0,0,0,0,1.5033,0,0,44742.48,0.26
TXN0013795,USR00964,USR00212,User,1555.17,08/11/24 19:41,08/11/24,19,Friday,0,0,300947.92,P2P,PhonePe,Android,Success,Tier 3,Verified,15,871.19,0.299,0,0,1,1,0.7851,0,0,34526.24,0.3
TXN0010607,USR00835,MRC0042,Merchant,663.59,08/11/24 19:44,08/11/24,19,Friday,0,0,331167.07,Subscription,Amazon Pay,iOS,Failed,Tier 1,Verified,51,815.16,0.772,0,0,0,0,0.1859,0,1,13948.64,1
TXN0010358,USR01430,MRC0022,Merchant,275.33,08/11/24 20:01,08/11/24,20,Friday,0,0,235286.97,P2M,GPay,Android,Failed,Tier 2,Verified,17,432.88,0.717,0,0,2,0,0.364,1,0,40621.08,0.34
TXN0003700,USR01308,MRC0345,Merchant,395.85,08/11/24 20:13,08/11/24,20,Friday,0,0,,P2M,PhonePe,Android,Success,Tier 3,Verified,16,404.66,0.436,0,0,1,0,0.0218,0,0,42724.91,0.32
TXN0011332,USR01627,MRC0273,Merchant,1568.8,08/11/24 21:29,08/11/24,21,Friday,0,0,163229.23,Subscription,Paytm,Android,Success,Tier 1,Not Verified,21,1558.19,0.273,0,0,0,,0.0068,0,1,20575.92,0.42
TXN0000447,USR00451,MRC0088,Merchant,693.08,08/11/24 21:45,08/11/24,21,Friday,0,0,,Subscription,Amazon Pay,Android,Success,Tier 1,Not Verified,54,713.28,0.603,0,0,0,0,0.0283,0,1,45913.6,1
TXN0006022,USR01462,MRC0240,Merchant,157.7,08/11/24 22:15,08/11/24,22,Friday,0,1,258889.2,P2M,PhonePe,Android,Pending,Tier 1,Verified,76,366.94,0.104,0,0,0,3,0.5702,0,0,54203.67,1
TXN0000172,USR00399,MRC0302,Merchant,449.89,08/11/24 22:16,08/11/24,22,Friday,0,1,,P2M,BHIM,iOS,Success,Tier 2,Not Verified,30,354.24,0.794,0,0,5,0,0.27,0,0,22024.08,0.6
TXN0013224,USR01980,MRC0088,Merchant,1194.83,08/11/24 23:11,08/11/24,23,Friday,0,1,378085.52,P2M,Amazon Pay,Android,Success,Tier 2,Verified,19,851.48,0.246,0,0,0,,0.4032,0,0,27653.36,0.38
TXN0008573,USR00714,USR00870,User,303.01,08/11/24 23:26,08/11/24,23,Friday,0,1,340475.87,P2P,GPay,Android,Success,Tier 1,Verified,45,336.76,0.56,0,0,0,4,0.1002,0,0,56533.83,0.9
TXN0000242,USR00208,MRC0366,Merchant,117.49,09/11/24 0:23,09/11/24,0,Saturday,1,1,93036.83,P2M,PhonePe,Android,Success,Tier 2,Verified,24,228.59,0.168,0,0,0,0,0.486,0,0,79785.55,0.48
TXN0002063,USR01120,USR01163,User,873.61,09/11/24 0:43,09/11/24,0,Saturday,1,1,-56776.55,P2P,Paytm,Android,Success,Tier 1,Verified,39,829.11,0.806,0,0,1,2,0.0537,0,0,60778.75,0.78
TXN0019195,USR00682,USR01547,User,413.87,09/11/24 1:07,09/11/24,1,Saturday,1,1,73727.45,P2P,GPay,Android,Success,Tier 3,Verified,17,392.51,0.91,0,0,0,0,0.0544,0,0,57601.39,0.34
TXN0007092,USR00103,USR01043,User,298.75,09/11/24 1:20,09/11/24,1,Saturday,1,1,207280.83,P2P,GPay,Android,Success,Tier 1,Verified,32,210.69,0.588,1,0,0,1,0.418,1,0,71420.83,0.64
TXN0000756,USR00425,MRC0014,Merchant,1100.21,09/11/24 1:21,09/11/24,1,Saturday,1,1,,P2M,WhatsApp Pay,iOS,Success,Tier 1,Verified,47,938.26,0.826,0,0,0,0,0.1726,0,0,61193.82,0.94
TXN0017729,USR00659,MRC0345,Merchant,316.03,09/11/24 1:26,09/11/24,1,Saturday,1,1,79836.2,Bill Payment,WhatsApp Pay,Android,Success,Tier 2,Verified,19,696.85,0.984,0,0,0,0,0.5465,0,1,35303.59,0.38
TXN0007387,USR01689,USR00145,User,1748.04,09/11/24 1:30,09/11/24,1,Saturday,1,1,171068.78,P2P,BHIM,Android,Success,Tier 1,Verified,39,1618,0.379,0,0,1,0,0.0804,0,0,23282.79,0.78
TXN0013778,USR00260,MRC0170,Merchant,317.74,09/11/24 2:22,09/11/24,2,Saturday,1,1,191924.13,Bill Payment,WhatsApp Pay,iOS,Pending,Tier 1,Verified,46,294.17,0.548,0,0,0,0,0.0801,0,1,60233.14,0.92
TXN0015168,USR00739,MRC0321,Merchant,255.23,09/11/24 2:44,09/11/24,2,Saturday,1,1,-72076.83,P2M,GPay,Android,Success,Tier 1,Not Verified,55,1155.2,0.889,0,0,0,0,0.7791,0,0,46576.86,1
TXN0015696,USR00618,USR01198,User,2663.95,09/11/24 3:13,09/11/24,3,Saturday,1,1,109461.35,P2P,PhonePe,Android,Success,Tier 1,Verified,58,1434.58,0.282,0,0,1,4,0.857,0,0,62325.01,1
TXN0016179,USR00215,MRC0159,Merchant,162.1,09/11/24 3:55,09/11/24,3,Saturday,1,1,421344.35,P2M,Paytm,Android,Success,Tier 1,Verified,62,410.14,0.899,1,0,1,1,0.6048,0,0,59115.91,1
